material-id,composition,target
13209,B1Os3,0.8902709762499991
26084,C1Na1O7P1V1,0.038384816590584
10983,Au1Li1Tm2,0.06563194375
18348,Ba2In1Se5Sm1,-0.002375261248417
41255,Co7Li8Mn1O48P12,0.031832724739355
77328,Nb3O24P6Sb1,-0.016739454908741
43208,Cr3Li4O16Ti5,0.027374504857545
15423,B6Mo1U2,-0.009452282778946998
74663,Mo1Pt2Si3,-0.010305755357174
30721,Ca1Se4Zn3,0.13037993124999905
78215,Ni1S4Ti2,-0.008223199551341999
62122,H4Pd1Sr2,-0.0038576101785790006
79333,O14Se4Zn3,0.33341783946429004
54933,Fe1Mo6Na9O24,-0.002305478337783
48125,Cu3Pd2,0.010697964
39978,Co2Li1O9P2,0.072796532473415
51377,F11Li3Mn5O1,0.051189362499836
23673,Br3Cs1Li2,0.013668341666666
21329,Bi1La2O2,-0.110968762002188
5297,Al1Tb3,0.027159209791665
64294,Ho4Mg1Rh1,-0.026727557298351003
8297,As1Fe1O4,-0.048366330799720005
26738,C2Fe1Gd1,-0.097171237821689
68844,La3Li1Mn1O7,-0.001726830172831
79830,O2Sm1,0.15249129624999402
73647,Mn1O7P1,0.533827732638682
39890,Co2Hf1Zn1,-0.034718479196437016
25168,C1Cr3P1,0.035990864875
65703,In2Lu1Pr1,0.018902020972342
41464,Cr1Cu2O8Sr2Y1,0.07356041043412101
58170,Ga3Hf3Nb2,-0.05816624762500201
62865,Hf1Te3,0.005857722500000001
23298,Br1O2,0.360404874375
57305,Ga1Ho2Os1,0.09488787003917698
79782,O2Rb1Sc1,-0.09526847843743401
83058,Pu2Se3,0.050077406249999006
53671,F6Ru1,-0.18356793749142705
55935,Fe2O24P6Ti3V1,0.016611882443656002
32785,Cd1Na1Tl2,0.012504283364361001
40662,Co3Li5O16Ti4,0.10919023535140801
66962,K1Nd1O8S2,-0.030551145226799
11960,B10Co1Th2,-0.06882723769233401
4128,Al1Cu3Hg1Se4,0.15209678999999898
51147,Eu2Si1,0.0026062241666660003
16764,Ba1Ge3Pd1,-0.010304047499989
16627,Ba1Fe2Nb2O9,0.090329453572072
30573,Ca1O7Ti5,0.108268530480952
13723,B2Fe1Li4O6,0.020651573653994
4020,Al1Cs1O4Si1,-0.047602679248412
17767,Ba2Ca1O15Sr2Ti5,0.02276820869799
22642,Bi4Rb2Se7,-0.018028357355796002
67810,K3O9S3Sb7,0.006958367840547001
19402,Ba4Cu6La1O14Pr1,0.019957885609206003
64847,I5In1Sn2,0.022548960671516006
75347,N1O2Sr1Ta1,-0.036300248416648
56652,Fe4Mg3O24Ta6,0.08682916237956201
56107,Fe3H1,0.607189743749999
79953,O3Pb1Tc1,0.063255096687495
51345,F10Pb3Zr1,0.008433613571446999
65234,In1Mn1Pd2,-0.00751268268321
41669,Cr1Fe4La1O15Sr4,0.038641487077889
49258,Dy2Ge5Rh3,-0.019349711250504
40493,Co3Ga9Yb2,-0.010470697678568001
50782,Eu1Ni1O4Sr1,0.034850752559601
9899,As4Ca6O35P1,0.809001112112199
68889,La3N6Nb2,-0.19434370776607202
75765,N3Rh1,0.44271215758999993
24461,Br8Nb3,-0.08118405712121299
24061,Br5Rb1Sm2,0.10170466781250098
16598,Ba1F8Tm2,-0.29805798363636704
84363,Se3Tm2,-0.114114823428576
2063,Ag2Cl6Re1,-0.008002763055553001
44636,Cs2Ge1Se4,-0.011045090513321
39753,Co2Fe15H3Nd2,0.119615975873192
38311,Co1F3Li7O3,0.09917919424111
53136,F6H8K1N2W1,-0.034565904630022
42801,Cr2Li4Nb3O16V3,0.057342821941772
35588,Cl1Li1O2,0.11930347125000698
4880,Al1Mg3Sr2,0.027736519375002003
70777,Li3O12P3Sn2,0.035054936084858004
35743,Cl1O4Rb1S1Zn1,-0.052439813126002
36066,Cl2N4O2Pt1,1.1009863093473091
6316,Al3Ca7N21Si10,0.101936818079183
80349,O4Si1Th1,-0.008546419165699001
2214,Ag2I1N1O3,0.0005744562499959999
62677,Hf1N1O3Ta1,0.05321277600070701
79558,O1Sr1,-1.437817112500078
63526,Hg2O4S1,-0.085594266429244
3945,Al1Co4Pr1,0.06004140064814599
32137,Cd1Ce4Pt1,0.055110931900256
31289,Ca2Pb3Tl3,-0.003459333749999
13327,B24N4O1,0.480986612902273
61950,H4K1Na3,0.049876004999999
31335,Ca3Co1O6Sc1,-0.015711136262087002
55168,Fe1O3Sr1,-0.012162059656508002
76339,Na1Sc1Sn1,0.4871211790952391
42102,Cr1Mg2Nb2O8,0.029616044283090007
38620,Co1Ge3Pr2,0.17237784916666002
27890,C4Cr1K1O8,0.19035235982160106
35120,Cl12Ru1S4,0.045732624503675004
52476,F3Nd1,-0.2806273674800661
58344,Ga4H12Mn3O30P6,0.017235334545488
37581,Cl6Na3Nd1,0.16960799499995102
38451,Co1Fe4La2O15Sr3,0.003988205769016
48634,Cu8N6Ni1S13Sb3,0.840353240829654
26481,C2Cl4Cu1H10N2,0.049088594477133006
42852,Cr2Mn1O4,-0.044845390270187004
40269,Co2Sm6Sn1,0.031691941648332
42526,Cr1Si2Zr1,0.028406161583333006
9933,As4Cr3O16,0.18101932336956705
64377,I13La3O40Pb3,-0.0076875285332770014
82446,Pd3Zn10,0.009079233533654
52022,F24Li14Mn5,0.071798261627925
5149,Al1O8Sb1W2,0.075204378853005
15934,Ba1Bi4I2O4,0.283912629238594
84234,Sc1Zr1,0.021195617495947002
9307,As2In1N1O7,0.30387743318182303
78051,Ni1O5Si1Zn1,0.20359826549491505
76205,Na1O6Sb1W1,0.01205450999992
32011,Ca7Fe2Mn6O20Sr1,0.06767777236121901
48272,Cu4In1Nd1,-0.015030190909084
39181,Co1Na2O8Sr1V2,-0.011250364120291002
8011,As1Cl6K2Tl1,0.05415885850001402
40318,Co3Cr1O8,0.06503363179164001
30287,Ca1N3Re1,-0.142480482137124
84513,Si3Ti2Zr3,-0.03164093675002
29987,Ca1In2N2,0.005849140666658001
73342,Mn12P7Sc2,-0.06722371142857701
70362,Li2Ni5O16Si5,0.098725390446417
20321,Be1Ru1Sc2,0.040408489574265
20488,Be2Zr1,0.033676870666667004
60845,H10N2Na1O10P3,0.019360814246513
71837,Lu1Re1Tc2,0.16204005937500202
15431,B6Nb3Ni20,-0.009380560360375
12222,B1Ba4N27Nd7Si12,0.006187408876611
24455,Br8Cl2Sr5,0.005056213999999001
72452,Mg1O6Pr1Ru1Sr1,-0.040668252401519986
13586,B2Co1Mn1,0.08165353625
6037,Al2Ni9Ta1,-0.011280015000023996
43949,Cs1H1O16Pt2S4,-0.088568126882881
47932,Cu3Li4O16P4Sb1,0.07083701174282901
46759,Cu1Pb3Sm5,0.014852050805555
21492,Bi1Na1O12P4,-0.00904125301745
19768,Ba6I19Pr3,-0.001072612494592
19200,Ba3O5Te1Yb2,0.2627225227272361
45696,Cu1Gd2Rb1S4,-0.027537687029507003
55615,Fe2K4Li3O8,0.048333157573491006
56941,Fe6Ge6Li1,-0.026332225697830003
70699,Li3N6O18Y1,-0.012084245373078
28364,C4Th5,0.007745355555552002
71610,Li8O6Zr1,0.000585914000004
72677,Mg1S2Zn1,0.020108632499576
10341,Au1Bi3,0.162072930624999
40452,Co3Fe3Li4O16V2,0.08927700593466999
49324,Dy2Ni7Sn3,-0.002773430284084
32492,Cd1Hf2,-0.005118501666666
1760,Ag1Pm2Ru1,-0.16856458104166702
35963,Cl2H13N5O2Ru1,0.033696366888898995
44108,Cs1Li1Mg6O7,0.432299495560338
31507,Ca3Ir2Mn2O12,0.025972651017116002
61162,H1K2N1O7S2,0.12935087671650702
50396,Er3Sn7,-0.01309058
82925,Pt2Tb1Yb1,-0.0072097977082740015
26231,C1Pt3Sn1,0.6430314662499991
33901,Ce1H3,-0.017096814913749002
12797,B1Ge3Ta5,-0.005773359444449001
58076,Ga2O8Si2Sr1,-0.036893756427614
27750,C4Cl1Mn1O4,0.543903976418707
84417,Se7Te1U4,0.031885447965597
15021,B5Ce1O10Zn1,0.003871238529389001
33624,Ce1Co1Si2,-0.024288312499983998
42258,Cr1Ni1O8P2,0.058585897083389
656,Ag1C2Cl1N4S2,0.74687337888641
57285,Ga1Hg1I6Rb2,0.074848759511597
45287,Cu17Zn35,0.003785467846154
34818,Ce3Pa1,0.12146504375000006
75267,N1Na3O3,0.00697598714286
11199,Au1Sm1,-0.3734959476462541
28483,C5Nb6,-0.075232690909086
67395,K2N2O10Os1,0.7570643821666669
38141,Co1Cs1S3Yb1,0.14283510664503102
31226,Ca2O5Sn1Y1,0.181570137638407
16313,Ba1Cr2O4,-0.110196261148638
60420,Ge3O12W2Zn3,0.18939306168750505
9429,As2Nb9O25,0.301981280202591
70188,Li2Mn1O8V3,0.008923602723507
51062,Eu2Mn2O5,-0.0007120066666119999
70861,Li3O9P2W1,0.049097354500877
53864,F8Fe3H4O2,0.0033237355535430005
6971,Al4Mg1Sc5,0.018926097000000003
80055,O3Rh2,0.025009798999999003
60031,Ge2Mg1Na4Se6,-0.005093546153484001
20568,Be3O12Si3W2,0.197945349937505
54972,Fe1Na2O2,0.01786179333333
5287,Al1Sn1V6,0.009254871874999
13678,B2Dy3Ni13,-0.034523587416662005
32739,Cd1Mn2Na2O12P3,-0.004144310395898
79413,O17P4Rb3V2Zn1,-0.003060845088759
30657,Ca1Pd5,-0.017589541666663003
37678,Cl7Cs1Tb2,-0.061567270749996
36390,Cl3N1Nd4S3,-0.0014287137869970002
43065,Cr3Fe3Li11O16,0.090569108106068
17761,Ba2Ca1Ir1O6,-0.099931181229785
40118,Co2Na5O5,0.0015490543055770001
83687,Ru3Ta1,-0.039799369999999
6100,Al2Pd1,0.036750029537036
23554,Br2O1S1,-0.028901837187111007
5932,Al2La1Pt3,-0.016285913332856002
83902,S3Te1W2,0.068893633124999
68734,La2O12W3,0.016389261617575
68084,K9Nd1P4S16,-1.045333112349074e-05
39415,Co1O6V2,-0.013110893359541001
62710,Hf1Ni2,0.04685907398562901
58796,Gd1O4Pa1,-0.48545447708339
66309,Ir1Pr2Zn1,0.059485710892446
77644,Nd1S3Tm1,0.003598358583101001
15166,B5Pr2,-0.000940034017857
18227,Ba2Fe4O12Tl2Zn3,0.35255091657647497
82580,Pr12Se28Si5,0.0070843273333200014
9714,As3Ga1,0.5060847375
30149,Ca1Mg3O12Si4,0.016565674874996
34476,Ce2Co3Si5,-0.017321791000007
50172,Er2I2O1,0.9678340969168019
35349,Cl1F1,-0.129623969003333
44106,Cs1La3O5,0.040413902222152
16392,Ba1Cu1O5Sb1,0.34151652497995205
18795,Ba3Ca1,0.033042618125
75966,Na15Sn4,-0.031217447894736006
44661,Cs2H4Pt1,-0.06181682678568001
17860,Ba2Cl2Cu3O4,-0.007443694348520002
15190,B6Ba3O16Si2,-0.006766597654309
81081,O8Pb5Te1,-0.016424988183279
37178,Cl6Cs3La1,-0.004400705500002
7826,As1C1Na2O7Sn1,0.073823680984494
45170,Cs4S14Ti3,-0.015729052420532002
53078,F6Ga1Li1Tl2,-0.002052907386315
7012,Al4O28Sb2Si2Ti13,0.354262996632466
35828,Cl2Co1,-0.7655875388888891
23572,Br2Pm1,0.053724245277775
61684,H2O6Se2Sr1,0.008737260681978
5146,Al1O8Rb1Si3,-0.022128764847649002
82345,Pd2Sc1Tm1,0.011535174999999
5151,Al1O8Si3Tl1,-0.012188752479754998
48160,Cu3Sb1,0.07805162375000001
55185,Fe1O4Se1,0.04793333748263201
59966,Ge2Ir2Sm1,-0.044866959805880006
26403,C2Cd1I2N4S2,0.5631276748233229
7800,As1C1Fe1Li1O7,0.065194796306767
60664,Ge5O25P6,-0.004125200277777
37061,Cl6Cs2Eu1K1,-0.028522968833392
75820,N4O1V5,0.6866165507638491
65702,In2Lu1Pm1,-0.077260649875
71143,Li4Ni3O8W1,0.071901295090132
63330,Hg1Pd2Y1,0.017329532916661998
11931,Au9In13Sr4,-0.010308580121224
68996,La4Mo7O27,0.005451843388093
46506,Cu1Nd3S7Si1,-0.054544456176920005
31843,Ca5Dy1Fe1O30Si6Ti5,0.003982883986877001
60843,H10N1O9S1V1,0.045938432199278005
78475,Ni2Sb1Tm5,-0.019822974999913996
40028,Co2Li5Mn2O16P4,0.088579734199804
36365,Cl3La5O15S3Ti6,0.023549770763393003
67842,K3Si1Te3,-0.099572936785736
8175,As1Er1S1,-0.055274933518189004
71322,Li5Ni3O10Sn2,0.013303646499959002
40778,Co3O8P2,-0.052934510951377
82917,Pt2Sn1Y1,-0.048646197916692
20278,Be1O3Pd1,0.8266344879999591
66781,K1Mg6V1,0.28867284877348903
69719,Li1O16P5Sb2,0.047076077500095
51350,F10Sb2Se2Te1,0.073854637062768
53294,F6K2Li1Y1,0.023630261749185002
47383,Cu2Mg1O8V2,0.017727442562413997
171,Ac2Ga1In1,-0.07219481520833401
61299,H1Nd1O2,-0.0250308372921
64769,I3Rb2Zn1,0.24231552791666505
19508,Ba4Nb2O12W1,-0.002076419728894
32158,Cd1Cl3Tl1,-0.016139332499468
65677,In2La1Ni9,-0.002259004722233
65133,In1Li1Mo2O8,0.015315042407392
44092,Cs1La1,0.565860154396551
74849,Mo2O15P4,-0.009587859637062
68488,La1Pb6Th1,-0.009733869999999
60641,Ge5Ir3Y2,-0.005125309009967
6184,Al3As1,0.364894925
77234,Nb2O16Ti3V3,0.102775125885567
36389,Cl3N1Nd2,-0.06398512562523301
69872,Li1O8P2Rb1V1,0.057059034138974014
6777,Al4B4Na2O14Sr1,0.02405173960227
30002,Ca1In4Ni1,0.031949056319444
46551,Cu1O11P4,-0.0073318868898999984
49670,Er1Ga6,0.025708422142856003
48708,Cu9Sn4Sr1,-0.006369265906754001
68107,La12S28Si4Sn1,-0.0074007475525569985
13817,B2Ho1O6Sc1,0.010172542297479001
13807,B2Hf1Ni5O10,-0.003438047156729
70755,Li3Ni3O8Sb1,0.04781430962743402
62439,H8K2Mg1O16P4,-0.004449813280603
75340,N1O2,-0.130731669861086
81558,P1Rb1S5Ti1,-0.036131946250822986
35500,Cl1H9O5Sr1,0.017061929376513
55793,Fe2Mg3Mo5O30Sr10,0.003006955690292
82872,Pt1Yb1,0.014666713333335003
22125,Bi2Mg1O5,0.028313999427132006
5324,Al1Y3,0.048873521249999004
27134,C2N6O14P2V3,0.9881671315085641
78800,Np1O3Os1,0.9443141440000612
54041,Fe11Ho1Ti1,0.008965374038461999
13478,B2C2Li1,0.26357590544999904
47958,Cu3Lu1S3,0.005111015178574
50549,Eu1Ga2Yb1,0.008204420416667
13621,B2Co3Yb1,-0.124865686250008
58044,Ga2Ni1Zr6,0.009771201111110002
55085,Fe1Ni3O24P6Sn2,0.08904394755186999
31773,Ca4Mn6O28Si5,0.22940661459295106
66879,K1N5O17Th1,0.131422363819502
79727,O27Tb10Ti6,0.099008386453496
41933,Cr1Li1O2,-0.116097766517994
34868,Ce4Cl1N7O3Si4,0.021659418381827
15099,B5Ho2Ni10,-0.008884513827928
63773,Ho1K3O9Si3,0.0008280133960680001
29808,Ca1Ge3Na2O12Ti2,-0.0053008611458440005
3241,Al1Au1Ti1,-0.06344230777993201
63964,Ho1P2Pd2,0.028680268356091
49761,Er1In1Pd1,-0.039373707889002005
60900,H12K2O14Ru1S2,0.04781242076604099
14461,B4Ba1O12Sb2,-0.012362157962674002
51599,F1Fe1Li7O5,0.052170474642856006
45481,Cu1F6Hf1O4,0.559576250139561
34808,Ce3O16Zr5,0.046341189791368
4373,Al1Fe1Y1,0.018682348333334
62186,H5N3O3,0.2859608983172669
66343,Ir1Sb1Tm1,-0.041017203654625
2658,Ag4Ce3Ge4,-0.021102513181825003
27785,C4Cl3Co1Ga1K1O4,0.256118782072763
71841,Lu1Rh1Zn1,-0.031222152535406007
35416,Cl1Fe2O5Sr3,0.398919527954517
32629,Cd1K2Sb2Sr1,-0.020182406435314
7982,As1Cl3F6H1O1P1,0.054435004573172005
67672,K3La2N9O27,-0.032617618487831006
3678,Al1Ca2F7,0.002635895999971
3277,Al1B14Yb1,0.004193825289853
20366,Be2Cl5N1,0.6583071436211091
63943,Ho1O6W2Zn1,0.19550630562603305
22330,Bi3Ce4,-0.004619425714285999
18560,Ba2O11P2Te1Zn2,-0.008928075143172001
32601,Cd1Ir1La4,-0.0075567753573810015
27578,C3I6O1Y7,-0.008022850563683001
50153,Er2Ge1Rh3,-0.012493903888898001
22281,Bi2S3,-0.10994737550000001
83557,Ru1Sb3Zr5,0.050377905694446
207,Ac2Sn1Tl1,-0.285713496666666
40870,Co4Er3Ge13,0.004222360805556
52494,F3O2V1,0.44411808479166404
82368,Pd2Sn1Tb1,-0.023677949166645004
31103,Ca2Mg3Si1,0.134884770710568
47180,Cu2Ge2Tm1,-0.005040034444467999
81718,P2S6Zr1,-0.010363666787403998
84554,Sm1Sn2,-0.045529721285714
56866,Fe5Na3O8,0.119115705781215
10944,Au1K1S3Sn1,0.0019668510416840004
54799,Fe1Mg2,0.16013889505033502
46454,Cu1Na2O7P2,-0.021456934356777
75094,Mo4O15Pr2,0.011296286011956001
44085,Cs1K2Rb1,0.043095041862068
27299,C3Cl1H9N6O5,0.335440582571406
9380,As2Mg2Sr1,-0.17501293565320605
48690,Cu9Mn3P7Tb2,0.076823565291033
39211,Co1Nb2O9Sr3,0.439457343163241
27668,C3O2S3,0.29637248911830405
78123,Ni1P1Pd1,0.026066501269839
56964,Fe6Li7Mn2O32P8,0.006659076835406
56919,Fe5Si3U1,-0.0045537722222220006
53055,F6Ga1H12N3O3,0.194681063909894
69042,La5Li1O24Ti8,0.026505432300968003
38774,Co1In1Si2,0.9091745191666658
51237,Eu3Sn1,0.030619259375000006
67253,K1Se6U2,-0.07789271018520001
26174,C1O3Yb1,-0.30173934700077004
7030,Al4U1,0.019660775249999003
68399,La1O2,0.13459944479166702
1007,Ag1Cu4Ho1,-0.051304207928571
23981,Br4Ti1,-0.25320104525000303
75533,N2Ni1O8P2,1.174638141324937
8752,As1Rb1Se2,-0.038004403750099
79309,O14P4V3Zn1,0.08043554383528201
56242,Fe3Li4Nb3O16Ti2,0.071089549796137
36776,Cl4Ta1,0.025859968266667
9188,As2Eu2O5,0.162824076543079
40727,Co3Nd4O10,0.040549336176721004
82900,Pt2Si1Tm1,-0.094283157898882
12711,B1Fe14Yb2,0.032776508529420004
25997,C1Mo4Ni2,-0.005200310119047
32570,Cd1I6In4,0.007651773242424002
46433,Cu1N4O6S2,1.4038401148446351
776,Ag1Ce1Ge1,-0.020732261770861
69697,Li1O12Te3V1,0.025917628970359003
66394,Ir1Tb2Zn1,0.019791772083332
74032,Mn2P1,-0.05006200666666501
45276,Cu15Na4O60V20,0.060191270631431
41460,Cr1Cu2O12P3Zr1,0.045929888936838005
83303,Rh1S3U1,0.000460684872733
8103,As1Cs3I6,0.045675973999998
12819,B1H2Mn1O6P1,0.003741625416222
33963,Ce1In2Y1,-0.024231855624999
15939,Ba1Bi4O8,0.29083765221155
20710,Bi15Nd1O48Ti12,0.0026364677963440003
62508,H8N3O2P1,-0.012009076616437998
29392,Ca1Cr4O8,0.097624368558774
3819,Al1Cl4N5S5,0.107873399297334
47786,Cu3Fe4O12Y1,0.027071966375067
62635,Hf1Mg30Mn1O32,0.095262443617758
14969,B5Ba1O10,0.15331632992183095
66582,Ir3Si5Tb2,-0.042919804000027005
4799,Al1Li2Rh1,0.05486364175156802
13329,B24U1Zr1,0.015943399743583
58653,Gd1In1Pd2,-0.008484760407156
66114,Ir1La4Mg1,0.000245745595238
37289,Cl6Ga1Hg1Na2,0.24948987349991306
32537,Cd1Hg2Yb1,-0.029018671840287995
62347,H6O12P3Sc1,-0.0052386425831380005
62421,H7O4,0.7413175993749981
82644,Pr1Sn1Zn1,-0.07370339792590701
32240,Cd1Cs3I5,0.0037261155555559995
7545,As12Br1Cu1P4S12,-0.028080813188421
44862,Cs2O4S1,-0.4294499485692141
29240,Ca1Cl5O7Tl1,0.308335622678563
64277,Ho3Sb1,0.14100725833333602
56472,Fe3O24P6Ti1,0.07429887216318201
54528,Fe1La1O6Sr1Ti1,0.033574065254164
52820,F5H2N1Te1,0.21894987436073002
82820,Pt1Si3,0.256399474374999
52224,F2Nd2O1Se1,-0.018256567767774
61786,H3Li1O16P4Sn2,0.040476034903591016
77648,Nd1S6Tm3,-0.007861541001489999
82662,Pr1Y1,-0.00142267
72391,Mg1O3Pb1,0.555532601999996
41788,Cr1Hf1O3,0.091754340499956
40009,Co2Li4Mn1O7,0.06137728961808801
13957,B2Mo1Ti1,-0.017788192500064998
59123,Ge10Hg15K8Rb2S40,0.001018539199971
2309,Ag2Na1Sn1,5.1276023339985606e-05
9616,As3Br1O6Pb2,-0.017376436562108
56849,Fe5Li9O16Si2,0.06547930921831101
39213,Co1Nb3O24P6,0.003687081322753
64218,Ho2Tc1Zn1,0.07292407468750099
10284,Au1Ba1Si1,-0.026540805625052
55246,Fe1O7Sb1Yb2,-0.020855189298324
23853,Br3Ti1,-0.032732879453121005
76554,Na2O8Pd1Se2,-0.014584790011399004
81388,Os1Ru1Zr2,-0.0005991625000070001
53264,F6K1Nb1,-0.050178451251187015
22770,Bi7K3O24S4,-0.03212302217784
33607,Ce1Co17Y1,-0.005852046934073001
17724,Ba2C3Ce1F1O9,-0.001194205889023
51367,F11Hf2Pr1,-0.044496789404753004
73421,Mn1Na2O8S2,0.001235708076954
2410,Ag2Tb1,-0.04564457576576501
84006,S6Ta3V1,-0.094357129143069
18178,Ba2F2O3S2,0.203499717617198
73433,Mn1Na6O18Si6Ti1,0.035827654232717006
77160,Nb1S6,1.21854694944938
70075,Li1Si1,-0.010598717187496
35380,Cl1F5K2Te1,-0.0009382112146989998
62568,H9O16P4Rb3,-5.759749562672668e-05
56469,Fe3O24P6Sn1V2,0.053499401915672005
19618,Ba5Ga1O11Ru2,-0.0017100362914100001
65967,In4Pb1,0.026956263333332
80046,O3Re4Zr9,-0.018857564041865
48009,Cu3N5Na4O12S8,0.7561318592661581
72283,Mg1Nd4Ru1,-0.010661574338198
41821,Cr1In1O3,0.050397063500003
48142,Cu3S2Se2Ta1,-0.000517456663741
64938,I6K3Sc1,0.05503911450000002
41199,Co6Nd12Pb1,-0.023873888046252
1318,Ag1Hg1La2,-0.012807439999982
29010,C8K5N8Nb1,0.14557250881533998
33091,Cd1Zr2,-0.022642806674941
16743,Ba1Ge1Zn1,-0.05508630956464799
74684,Mo1S1Sb2,-0.012643862083128002
68515,La1Pt1Si2,-0.087327622086161
24287,Br6K2Li1Y1,0.023126854500000002
45037,Cs3La1O3,0.024088277499934
54257,Fe1Ge1Li2O4,-0.033422444648416004
24719,C14Fe4Mo1O14S2Te2,0.5834396853265711
11659,Au3Be1,0.18057241
54650,Fe1Li2O5P1,0.06762501124916699
10552,Au1Cl6Cs2Tl1,0.05071141569891599
18406,Ba2Li1O9P2V1,0.089507146042655
62098,H4O4P2Zn1,0.082519610284082
3190,Al1As2Cs3,-0.17292811888888898
37442,Cl6K2Rb1Sc1,0.051856454750002
49295,Dy2Mg1Se4,0.009339642442177
16171,Ba1Cl1O3,0.46621555439488105
76657,Na3O12P3Ti2,0.058365769980478
67927,K4O21Te2U5,0.000133441248825
84059,Sb1Se3Tl3,-0.017608853749999
76185,Na1O5Rb1Si2,-0.00999896831734
81220,O8W2Zr1,0.05564656704570599
54023,Fe10N1V2Y1,0.15448122785714102
27227,C2Ta1W1,0.21131026999999802
50494,Er7Pd2Te2,-0.05969823863638901
67225,K1S2Ti1,0.054971139999965
3534,Al1C16F36H8Li1O8,0.188795748978818
58647,Gd1In1Ir1,-0.263419937694443
59317,Ge1Ir1Tm1,-0.065913975833379
67644,K2S5Sn2,-0.015501222777642
15171,B62K11,0.162339135543378
70580,Li2Sn1Tl1,0.016005438124998998
69258,Li15Ni14O28,0.039384313947371005
18011,Ba2Cu1O7Si2,0.040025784229872005
48741,Dy1F3,-4.450874065059167
230,Ac3Mo1,0.7028327225000001
44355,Cs1O8Pr1S2,-0.036835425402503
20249,Be1N3Rb1,1.4855023023041172
17137,Ba1Mo4O16Sm2,0.007503081304299002
32992,Cd1Pt2Tm1,0.011503466848155001
20067,Be1Cr1Er3S7,0.06206998562502401
77419,Nb5Si1Sn2,-0.008364507939087001
51027,Eu2Ho1O6Ta1,-0.040707317387728
50124,Er25Ni49P33,-0.004043911345106
42471,Cr1Ru2Si1,-0.07890693916666601
23401,Br2Ca1H12O6,0.0092939840477
2297,Ag2Mn3O14P4,-0.0016123862489839998
82412,Pd3S2Tl2,-0.039086160637745004
55595,Fe2K1Mo2O10,0.129863524791638
22963,Br1C4H12Na1O2S2,0.13757859247551998
29163,Ca1Cd1Pt1,-0.014641511215257
79861,O2V1Y1,0.511320174166705
59380,Ge1Li1Nd1O4,0.001836463465701
70004,Li1Rh1,-0.094542031251181
58700,Gd1Li1Se2,-0.038813487812494
56162,Fe3Li1O4,0.028530673125013006
2125,Ag2F4Li1,0.013168996116943001
15071,B5H2O11Pb2,0.044094048547736006
78115,Ni1O9P2W1Zn1,0.111096100418581
72133,Mg17Sr2,0.003700723397184001
66068,In8Rh1U2,-0.010401196742423
2986,Al12Eu2Mn5,0.049560938721804004
61031,H16Lu2O20S3,0.33421337829270803
47340,Cu2Li3Ni5O12,0.068934593844718
82957,Pt3Se8Ta2,-0.050470450192428
32313,Cd1Dy2Tl1,-0.01541013
7252,Al6Nb1Zr1,0.020779811874999003
80486,O5S1,0.263803985694442
32020,Ca7Li5Sn11,0.032165133152170004
79721,O26Pb11Ta5,0.015493257361155003
18908,Ba3Dy1O9Ru2,-0.060443701562088004
9777,As3Na1O12Pb4,-0.020065379649469
45951,Cu1I3Tl2,0.009425990416666
78779,Ni8Si3Tb1,0.005979543333332
72617,Mg1Pt1Sm1,-0.104013967685732
790,Ag1Ce1Pb1,-0.06465001928571401
53331,F6K2Re1,-0.06613876083270501
26980,C2Hg1O4,0.249009935714284
50935,Eu1Se2,0.012330435468751
83362,Rh1Sr2,-0.0107539525
43190,Cr3Li4Ni3O16W2,0.051396448392952994
25303,C1Eu2I3Li1N2,-0.008450208770706001
63786,Ho1Li1S2,-0.05861365771508
74274,Mn4O12Sr3,0.091272716644731
19444,Ba4Fe3Se10,0.09051073264706001
65276,In1Na1O6Te2,0.0077304403747669986
39374,Co1O4V2,-0.041111997787091015
67032,K1O25P2W7,0.013409415428486001
8642,As1Ni1Tb1,-0.013342804532652002
68549,La1Ru4Sb12,-0.028952008382352994
66977,K1Ni1P1S4,-0.032651867742515
58125,Ga2Sn1Ta5,0.108928578937501
27046,C2Li1O2,0.26203183443749106
10156,As6K1Na1O24Pb8,-0.00014393477579000002
19054,Ba3K6O52Si8Ta12,0.00135152234627
47748,Cu3Fe1Nd1O12Ti3,0.054837945750000006
39808,Co2Ga1Sm2,-0.013281368749958
22019,Bi2Fe2Ga2O9,0.21389011583331904
54410,Fe1Hf4S8,0.07376354153845201
74931,Mo2Ti1W1,-0.034545595000000005
68938,La3Pd4,-0.01772283137527
11491,Au2In4Nd1,0.010728535580905
27921,C4Cu1H12N10,0.31379021904617205
63386,Hg1Sr1,-0.079143712499987
3137,Al16Ni7Zr6,-0.039342744385282014
29516,Ca1Cu6In6,0.01041163507326
67744,K3Nb1O16S4,-0.046491743161482
18505,Ba2Na1O12Sb3Sr2,0.032701211698521006
46074,Cu1K2O10Si4,0.004853287499953
11351,Au2Ce1Zn1,0.033294971874998004
30358,Ca1Ni2,-0.10303573149999902
62411,H7N3Na2O8P3Tl1,0.058524132354765
77538,Nd1O4P1,-0.16783851598375701
32341,Cd1Er4Pt1,-0.035164505000012
25845,C1Li1Mg30O32,0.13476368119644
54886,Fe1Mn3Nb8O24,0.0004464852777950001
27029,C2La1,-0.021134266874999003
30394,Ca1O10Re2,0.18615814591024696
4561,Al1H4O6P1,0.023698816250057
23375,Br2C1O3Pb2,0.0008606770744640001
